seen,56
man.,55
tried,55
father,55
tell,54
miss,54
came,54
Try,54
You'll,54
friend.,54
late.,53
house.,53
early.,53
over.,52
now?,52
careful.,52
Thanks,52
study,52
in.,52
on.,52
seem,52
ever,51
wants,51
two,51
too.,51
liked,51
better.,51
often,50
turned,50
house,50
Could,50
happy,50
drink.,49
Does,49
knew,49
Everybody,49
forget,49
true.,49
kind,49
Stay,49
use,49
Leave,49
mistake.,49
it's,49
night.,48
myself.,48
as,48
door.,48
crazy.,48
Bring,48
wait,48
dog.,48
stupid.,47
off.,47
quickly.,47
nice.,47
beautiful.,47
Which,47
beautiful,46
Was,46
let,46
school.,46
stop,46
Who's,46
fast.,46
easy.,46
bed.,46
stay,45
something.,45
bad.,45
Maybe,45
all.,45
Thank,45
bought,44
sounds,44
broke,44
waiting,44
There's,44
Tom?,44
Turn,44
many,43
that's,43
enjoy,43
dead.,43
for?,43
every,43
children.,43
Put,43
probably,43
should've,43
interesting.,42
name.,42
chance.,42
person.,42
know.,42
each,41
sick.,41
hungry.,41
soon.,41
over,41
called,41
better,41
old.,41
Here's,41
speaks,41
missed,41
another,41
talking,41
different.,40
old,40
lives,40
room,40
book,40
right?,40
today?,40
Aren't,40
one's,40
question.,40
asked,39
leave.,39
door,39
busy,39
thing.,39
Our,39
Make,39
caught,39
choice.,39
love.,39
buy,39
coming,39
win.,38
where,38
pay,38
met,38
used,38
safe.,38
big.,38
gone,38
happened,38
next,38
Boston.,38
Her,38
started,38
expensive.,38
makes,38
books.,38
perfect.,38
strong.,37
handle,37
done.,37
tired,37
upset.,37
became,37
Am,37
ready.,37
aren't,37
open.,37
important.,36
Show,36
time,36
Here,36
you're,36
both,36
understand.,36
coming.,36
closed.,36
anyone,36
nothing.,36
told,35
trust,35
completely,35
arrived,35
bit,35
Now,35
surprised.,35
car,35
weather,35
serious.,35
doctor.,35
died.,35
They'll,35
yours.,35
music.,35
French,35
open,35
ate,34
appreciate,34
story.,34
after,34
outside.,34
do?,33
student.,33
drunk.,33
water,33
away,33
left.,33
stopped,33
talk.,33
advice.,33
first.,33
alone?,33
married.,33
die.,32
yet.,32
Someone,32
danger.,32
naive.,32
nothing,32
enough,32
change.,32
working.,32
cat,32
dangerous.,32
How's,32
finished,32
awesome.,31
extremely,31
English.,31
exactly,31
long,31
word.,31
ask,31
best.,31
playing,31
answer.,31
drink,31
Wait,31
mother,31
boy,31
asleep.,31
empty.,31
ran,31
OK.,30
sorry.,30
nervous.,30
try.,30
perfect,30
sure,30
mother.,30
French?,30
hard,30
angry.,30
sound,30
last,30
answer,30
life.,30
sad.,30
feeling,30
behind,30
put,30
deserve,30
man,30
sit,29
carefully.,29
fell,29
doing?,29
changed,29
possible.,29
work?,29
meet,29
watch,29
working,29
place.,29
confused.,29
lunch.,29
else,29
wait.,29
sleep.,29
Those,29
leaving,29
kept,28
song.,28
window.,28
fix,28
long.,28
everything,28
stop.,28
rules.,28
followed,28
mind.,28
hand.,28
happen.,28
could've,28
Nothing,28
worked,28
hope.,28
laughed.,28
owe,28
it!,27
paid,27
began,27
prepared.,27
lost.,27
rich.,27
real,27
new.,27
sat,27
those,27
later.,27
out?,27
food.,27
remember,27
dinner.,27
want.,27
hurt?,27
proud,27
Should,27
Ask,27
write,27
changed.,27
sing.,27
works,27
loved,27
other.,27
more.,27
eyes.,27
care,27
Help,26
wouldn't,26
boy.,26
Write,26
before.,26
quiet.,26
singing.,26
tonight.,26
eat.,26
taking,26
bicycle.,26
attractive.,26
totally,26
without,26
like?,26
weird.,26
trouble.,26
alive.,26
up?,26
run,26
excited.,26
hates,26
change,26
under,26
say?,26
crying.,26
having,26
young.,25
even,25
disappointed.,25
girl.,25
born,25
going.,25
Something,25
curious.,25
decision.,25
phone.,25
It'll,25
warned.,25
are.,25
forgot,25
light,25
about?,25
walked,25
point.,25
name?,25
truth.,25
hat.,25
offer.,25
married,25
seat.,25
bus.,25
best,25
English,25
something?,24
gone.,24
anything,24
might,24
seemed,24
kiss,24
making,24
died,24
fine.,24
watching,24
finally,24
people,24
liar.,24
if,24
happened.,24
longer,24
than,24
broken.,24
fat.,24
also,24
like.,24
terrible,23
guy.,23
fun,23
well,23
spoke,23
so.,23
Isn't,23
us?,23
sweet.,23
key.,23
free.,23
movie.,23
wine.,23
smells,23
walk.,23
Close,23
start,23
going?,23
own,23
yourself,23
family.,23
accept,23
dream.,23
hurt,23
normal.,22
on?,22
trying,22
friends,22
plan,22
cake.,22
refused,22
comes,22
impressed.,22
free,22
rather,22
borrow,22
stay.,22
wonderful,22
around.,22
What're,22
swim.,22
around,22
wish,22
lose,22
drive,22
hot.,22
Call,22
difficult,22
haven't,22
kids.,22
kill,22
minute.,22
Monday.,22
lawyer.,22
smart.,22
matter,22
lying.,21
believed,21
needs,21
ready?,21
who,21
present.,21
children,21
turn,21
yet?,21
sleep,21
sister,21
clothes.,21
clever.,21
favorite,21
follow,21
prefer,21
train.,21
game.,21
close,21
difficult.,21
talked,21
shoes,21
them?,21
fault.,21
morning.,21
Watch,21
pay.,21
talking.,21
jealous.,20
close.,20
afternoon.,20
learn,20
invited.,20
secret.,20
small.,20
eyes,20
cry.,20
reading.,20
how,20
problem?,20
Eat,20
same,20
hair.,20
Read,20
from?,20
such,20
dogs.,20
calm.,20
once.,20
safe,20
plenty,20
these.,20
picture.,20
Shut,20
food,20
coffee.,20
why.,20
check,20
child.,20
phone,19
absolutely,19
himself.,19
sister.,19
Japanese.,19
exhausted.,19
interested,19
guess,19
hurt.,19
See,19
drives,19
Japanese,19
killed,19
protect,19
inside.,19
huge,19
actually,19
deal.,19
he's,19
couldn't,19
fired.,19
already.,19
clean.,19
smoking.,19
Open,19
break.,19
yours?,19
hair,19
listen.,19
Australia.,19
hurry.,19
luck.,19
cold,19
are!,18
someone,18
slept,18
delicious.,18
dirty.,18
strange.,18
Somebody,18
sense.,18
plan.,18
easily.,18
Today,18
yesterday?,18
cat.,18
They've,18
message.,18
"you,",18
shot.,18
Hand,18
amazing.,18
rain,18
problem,18
situation,18
escape.,18
dance.,18
run.,18
Hold,18
brave.,18
weren't,18
touch,18
wearing,18
shut,18
say.,18
letter.,18
seldom,17
wife,17
anybody,17
speak.,17
death.,17
agreed,17
slowly.,17
saved,17
short,17
still.,17
betrayed,17
gun.,17
skinny.,17
train,17
annoying.,17
tree.,17
TV.,17
shy.,17
heart.,17
anyone.,17
eating,17
enjoyed,17
show,17
laugh.,17
listen,17
become,17
You'd,17
married?,17
young,17
great.,17
lucky.,17
car?,17
learning,17
fire.,17
kissed,17
received,17
year.,17
forgive,17
know?,17
parents.,17
hands.,17
shoes.,17
few,17
meeting,17
helped,17
interesting,17
students,17
beer.,17
against,16
"me,",16
brother,16
living,16
missing.,16
interested.,16
horse.,16
country.,16
finished?,16
questions.,16
tomorrow,16
opened,16
busy?,16
cooking.,16
address.,16
mother?,16
timid.,16
no.,16
Choose,16
breath.,16
singer.,16
father.,16
lied,16
waiting.,16
trip.,16
One,16
stand,16
starting,16
talented.,16
have?,16
home?,16
naked.,16
woman.,16
team.,16
succeed.,16
one?,16
coat.,16
involved.,16
admit,16
painting.,16
quit,16
worried.,16
milk.,16
yourself?,16
drank,16
town.,16
Good,16
fair.,16
woke,16
leave?,16
shocked.,16
accepted,16
far.,16
or,16
opinion.,16
tomorrow?,16
imagination.,16
disgusting.,16
brother.,16
smell,16
school,16
scared,15
watch.,15
sure.,15
would've,15
Hurry,15
happy?,15
to?,15
learned,15
won,15
hot,15
money?,15
come?,15
satisfied.,15
expecting,15
hardly,15
baked,15
up!,15
joke.,15
cool.,15
That'll,15
me!,15
"on,",15
wise.,15
finished.,15
drinking.,15
travel,15
comfortable.,15
often.,15
ticket.,15
sophisticated.,15
is.,15
stopped.,15
interested?,15
keeps,15
other,15
important,15
arm.,15
ruined,15
party.,15
Some,15
ten,15
denied,15
part.,15
before,15
calling,15
glasses.,15
wrote,15
fish,15
grow,15
regret,15
bag.,15
impossible.,15
pretty.,15
works.,15
drive.,15
moment.,15
want?,15
famous.,15
following,15
everywhere.,15
brought,15
Check,15
tall.,15
in?,15
recognized,15
won.,15
thinking,15
needed,15
apologize.,15
patient.,14
shower.,14
raining,14
joking.,14
news.,14
bill.,14
Their,14
excuse.,14
nearly,14
dictionary.,14
care.,14
explanation.,14
information.,14
cautious.,14
word,14
watched,14
awake.,14
dog?,14
stolen.,14
Stand,14
Life,14
mean.,14
kidding.,14
sleepy.,14
idiot.,14
things.,14
scared.,14
homework.,14
again?,14
God,14
ideas.,14
People,14
seat,14
catch,14
eaten,14
reading,14
held,14
keys.,14
lazy.,14
dressed,14
promise.,14
"right,",14
rude.,14
do.,14
life,14
hasn't,14
book?,14
clock,14
at?,14
problems.,14
suppose,14
what's,14
remained,14
cut,14
immediately.,14
sleeping.,14
shirt.,14
part,14
they're,14
Forget,14
goal.,14
thirsty.,14
friendly.,14
tea.,14
running.,14
Sit,14
waited,14
upstairs.,14
burned,13
mad.,13
dancing.,13
funny,13
but,13
chosen,13
schedule.,13
table.,13
Both,13
dark.,13
thank,13
several,13
killed.,13
rid,13
count,13
rain.,13
trusted,13
admire,13
name,13
tea,13
simple.,13
Everyone's,13
studying,13
light.,13
weak.,13
excellent,13
girls,13
students.,13
Think,13
swimming.,13
baby,13
evening.,13
"up,",13
far,13
soon,13
Fill,13
lonely.,13
worse.,13
weight.,13
teacher,13
tired?,13
lucky,13
shopping.,13
accident.,13
obviously,13
people.,13
closer.,13
wake,13
while.,13
surprise,13
obvious.,13
kind.,13
computer.,13
laughing.,13
fine,13
serious,13
lose.,13
enough?,13
business,13
Excuse,13
details.,13
tennis.,13
five,13
exciting.,13
invitation.,13
now,13
ambitious.,13
played,13
handled,13
writing,13
Perhaps,13
attention.,13
with?,13
Speak,13
depressed.,13
love?,13
experience.,13
agree.,13
bored.,13
first,13
teacher?,13
Has,13
himself,12
mentally,12
Drop,12
everybody.,12
coffee,12
Christmas,12
large,12
agree,12
easy,12
abandoned,12
sharp.,12
lit,12
teaches,12
plays,12
ill?,12
girlfriend.,12
short.,12
whole,12
act,12
warm.,12
unlucky.,12
arrived.,12
sent,12
confident.,12
belong,12
game,12
tall,12
talks,12
ugly.,12
wrong?,12
window,12
studied,12
Follow,12
start?,12
mistaken.,12
prove,12
travel.,12
sweater.,12
dress.,12
boring.,12
die,12
smile.,12
lie.,12
rest.,12
bring,12
sick,12
pencil.,12
mess.,12
report.,12
study.,12
eat?,12
born?,12
marry,12
cute.,12
stole,12
perfectly,12
lot,12
suddenly,12
warn,12
decided,12
save,12
Every,12
matter.,12
oldest.,12
begin,12
boss.,12
Anybody,12
week.,12
slow.,12
call.,12
too?,12
dressed.,12
wine?,12
blue.,12
Lock,12
check.,12
mistakes.,12
hit,12
wife.,12
beat,12
hated,12
aware,12
belongs,12
others.,12
He'll,12
hire,12
fake.,12
necessary.,12
him?,12
money,12
future.,12
vacation.,12
guys,12
cats.,12
bed,12
jealous?,12
home,12
teach,12
lunch,12
out!,12
smiling.,12
proud.,11
number.,11
brothers.,11
red.,11
hungry,11
lovely,11
weird,11
stunned.,11
glad,11
gets,11
mean?,11
tastes,11
creative.,11
Boston,11
kid.,11
play.,11
hurts.,11
read.,11
running,11
drink?,11
hands,11
blind.,11
feels,11
piano.,11
ordered,11
wrong,11
Listen,11
picked,11
helpful.,11
before?,11
waste,11
same.,11
then.,11
impressive.,11
waited.,11
closed,11
low.,11
lots,11
generous.,11
downstairs.,11
control,11
promises.,11
Everything's,11
cruel.,11
little.,11
strange,11
Many,11
start.,11
drowned.,11
you'd,11
movie,11
moved,11
guilty.,11
relaxed.,11
survive.,11
Tie,11
costs,11
complicated.,11
thief.,11
hired,11
place,11
whichever,11
seeing,11
fully,11
yes.,11
fun?,11
floor.,11
difference.,11
beer?,11
its,11
surprise.,11
passed,11
understands,11
white.,11
day,11
bold!,11
everyone.,11
raised,11
parents,11
let's,11
stayed,11
green.,11
understanding.,11
"Well,",11
languages.,11
worry,11
move.,11
side.,11
send,11
showed,11
cops.,11
stylish.,11
snow,11
considered,11
continued,11
fond,11
warned,11
serious?,11
way,11
allowed,11
fast,11
listening,11
business.,11
meeting.,11
convinced.,11
pictures.,11
sometimes.,11
polite.,10
move,10
join,10
soccer.,10
understood,10
failed,10
wind,10
homework,10
fight.,10
briefly.,10
wore,10
books,10
last.,10
job?,10
girl,10
welcome.,10
begin?,10
proof.,10
cheated.,10
reasonable.,10
full,10
warm,10
incredibly,10
matters.,10
second.,10
ill.,10
fit.,10
Start,10
lives.,10
enjoying,10
truly,10
ears.,10
father?,10
honest.,10
sitting,10
smart,10
expect,10
all?,10
done?,10
line.,10
argument.,10
somewhere.,10
ignored,10
dying.,10
peace.,10
breakfast.,10
water?,10
worth,10
see?,10
daughter.,10
happens.,10
straight.,10
true,10
respect.,10
intelligent.,10
pain.,10
quit.,10
well?,10
high,10
mean,10
suddenly.,10
grass.,10
boat.,10
cried,10
Didn't,10
candles.,10
traveled,10
definitely,10
boss,10
fed,10
wet.,10
prison.,10
October.,10
look.,10
friend,10
bank.,10
Say,10
Sorry,10
thirty,10
war.,10
shut.,10
story,10
awfully,10
years,10
store.,10
Yesterday,10
emotional.,10
next?,10
law.,10
answer?,10
touched,10
anybody.,10
cookies.,10
favor.,10
apple.,10
flowers.,10
forward.,10
afraid.,10
perfectly.,10
deep.,10
correct.,10
smiled.,10
Of,10
tried.,10
failed.,10
awful.,10
near,10
hospital.,10
music,10
elected,10
listened,10
can.,10
dark,10
nose.,10
correct?,10
by.,10
Children,10
skeptical.,10
weather.,10
allow,10
pen.,10
explain,10
alone,10
whenever,10
movies.,9
proposal.,9
happen?,9
Find,9
bleeding.,9
hat,9
Never,9
between,9
silly.,9
options.,9
writing?,9
Whose,9
help?,9
resourceful.,9
promise,9
recognize,9
fate.,9
who's,9
punctual.,9
decide.,9
daughter,9
wallet.,9
sky,9
project.,9
plans.,9
quiet,9
concern.,9
bicycle,9
advance.,9
party,9
city.,9
keys?,9
late,9
Move,9
her?,9
loaded.,9
mention,9
office.,9
Step,9
knife.,9
excited?,9
remain,9
warning.,9
team,9
cook.,9
guy,9
annoy,9
news,9
incredible.,9
useless.,9
walk,9
artist.,9
checked,9
box,9
mouth.,9
woman,9
Enjoy,9
course.,9
unfair.,9
baby.,9
fascinating.,9
observant.,9
careful!,9
usually,9
neighborhood.,9
someone?,9
silent.,9
risks.,9
different,9
legs.,9
fixed,9
pleased.,9
break,9
herself,9
available.,9
"Tom,",9
traveling.,9
notice,9
helps,9
terrible.,9
cost,9
dollars.,9
fluent,9
control.,9
respect,9
duty.,9
harder.,9
depends,9
finish,9
two.,9
rained,9
explained,9
disappointing.,9
must've,9
cars.,9
tight.,9
remember.,9
order,9
Christmas.,9
thinks,9
swim,9
son.,9
black.,9
broken,9
punished.,9
Sunday.,9
kidding!,9
again,9
world,9
guys.,9
genius.,9
pretended,9
face.,9
watching.,9
Prices,9
girlfriend,9
holiday.,9
goes,9
deny,9
challenge.,9
ahead.,9
hour.,9
visit,9
sweet,9
shall,9
merciful.,9
worked.,9
family,9
he?,9
get?,9
prisoner.,9
solve,9
flexible.,9
share,9
dropped,9
washed,9
able,9
nose,9
you'll,9
built,9
full.,9
believes,9
age.,9
set,9
staring,9
taken,9
friends?,8
nuts!,8
shot,8
along,8
calls,8
thin.,8
they?,8
feet.,8
voice.,8
secrets.,8
explain.,8
desperate.,8
embarrassing.,8
go!,8
phone?,8
crime.,8
certainly,8
sang,8
think.,8
doctor,8
"it,",8
passport.,8
hopeless.,8
gambling.,8
Light,8
grew,8
beach.,8
careful,8
laughed,8
win,8
pale.,8
those.,8
box.,8
sleep?,8
inevitable.,8
fair,8
cannot,8
"Unfortunately,",8
None,8
insurance.,8
heavy.,8
locked.,8
lonely?,8
trap.,8
decided?,8
trusts,8
Time,8
telling,8
yourselves.,8
violin.,8
guess.,8
fear.,8
mouth,8
turning,8
happens,8
house?,8
sick?,8
speaking,8
cousin.,8
hold,8
match?,8
doors.,8
wonderful.,8
upset?,8
special.,8
happen,8
high.,8
supposed,8
eventually,8
single.,8
drinks,8
weapon.,8
needed.,8
fluently.,8
letter?,8
style.,8
hers.,8
drinking?,8
list.,8
example.,8
Japan.,8
journalist.,8
older,8
pride.,8
Wake,8
loud.,8
police,8
until,8
crossed,8
preaching,8
Love,8
times.,8
towel.,8
Hang,8
afternoon?,8
greeted,8
Drink,8
sold,8
job,8
kids,8
country,8
answered,8
choir.,8
be?,8
things,8
suspicious.,8
worry.,8
clear.,8
deserves,8
injured.,8
jealous,8
Summer,8
listening?,8
you!,8
hurry,8
recommend,8
messed,8
asking,8
dance?,8
unhappy.,8
removed,8
insane.,8
match.,8
helping,8
cost?,8
prisoners.,8
resign.,8
innocent.,8
noon.,8
trying.,8
power.,8
anything?,8
sleepy?,8
drill.,8
shoe.,8
studies,8
sells,8
English?,8
golf.,8
coming?,8
smiled,8
idea,8
sentence.,8
sons.,8
Use,8
push,8
clearly.,8
forgot.,8
crazy?,8
girls.,8
safely.,8
Boston?,8
fairly,8
cooking?,8
rejected,8
looking.,8
quiet?,8
saying,8
husband.,8
letter,8
Allow,8
often?,8
son,8
worrying,8
computer?,8
map.,8
fever.,7
rarely,7
humiliated.,7
nobody,7
choose,7
Throw,7
live?,7
gotten,7
ridiculous.,7
take?,7
privacy.,7
police.,7
"seated,",7
Remain,7
dumped,7
beg,7
truck.,7
polite,7
table,7
"Sorry,",7
situation.,7
sure?,7
discreet.,7
ought,7
driving.,7
memory.,7
somebody.,7
exercise.,7
powerless.,7
powerful.,7
Shall,7
chocolate.,7
lights.,7
spoken,7
else.,7
plane,7
fantastic.,7
glass,7
wash,7
says,7
driving,7
live.,7
underestimate,7
charming.,7
chess.,7
divorced.,7
poor,7
counting,7
moon,7
someone.,7
cried.,7
deep,7
rescued,7
actor.,7
arrested?,7
quickly,7
ride,7
resilient.,7
forever.,7
month.,7
prize.,7
robbed,7
forgotten,7
price,7
scream.,7
alike.,7
traitor.,7
runs,7
vegetables.,7
stared,7
sorry,7
wreck.,7
teachers.,7
tough.,7
bike.,7
borrowed,7
escaped.,7
sight.,7
overworked.,7
street.,7
forgetful.,7
myself,7
rumor.,7
lights,7
doubts.,7
strong,7
parents?,7
Water,7
bananas.,7
wasting,7
ourselves.,7
noticed,7
jobs.,7
tough,7
college,7
shower,7
promised,7
adorable.,7
horrible,7
suggest,7
dogs,7
wounded.,7
noisy.,7
changes,7
when,7
useful.,7
devastated.,7
room?,7
starved.,7
Drive,7
kids?,7
noise.,7
remember?,7
refuse,7
written,7
coat,7
others?,7
highly,7
Doing,7
park.,7
pulled,7
along.,7
worn,7
free?,7
rest,7
bicycle?,7
convinced,7
discouraged.,7
bus,7
armed.,7
among,7
stubborn.,7
win?,7
"Oh,",7
forward,7
fined.,7
eyesight.,7
student,7
quick,7
called.,7
white,7
facts.,7
chair.,7
taken.,7
TV,7
cooperate.,7
living?,7
OK?,7
tricked,7
rational.,7
themselves.,7
kiss.,7
family?,7
dead,7
tears.,7
impatient.,7
neighbors.,7
ball.,7
results,7
hero.,7
fruit.,7
connected?,7
gear.,7
opportunity.,7
beginning.,7
walking,7
painted,7
started.,7
type.,7
air,7
leaves,7
arrogant.,7
sword.,7
traveling,7
comment.,7
she's,7
Everybody's,7
master.,7
accused,7
burst,7
dance,7
driver.,7
bluffing.,7
Ignore,7
sandwich.,7
absent,7
staying.,7
aside.,7
exam.,7
shirt,7
paint,7
sell,7
moving.,7
Guess,7
winning.,7
law,7
ours.,7
continue.,7
taught,7
back!,7
running?,7
radio.,7
clear?,7
Clean,7
worried,7
thirsty?,7
spot.,7
bothering,7
growing,7
blame,7
feet,7
eggs.,7
not.,7
player.,7
idiot!,7
Any,7
disgusted.,7
satisfied?,7
fabulous.,7
child,7
bad?,7
music?,7
his.,7
writing.,7
handsome.,7
stand.,7
television.,7
hungry?,7
history.,7
closely.,7
mind,7
ashamed.,7
assistance.,7
beginning,7
ringing.,7
infected.,7
Quit,7
lucky?,7
false.,7
complaining.,7
leaving.,7
Cut,7
horrible.,7
"Hey,",7
required.,7
men,7
theory.,7
evidence.,7
jumped,7
sign.,7
orders.,7
arrive,7
choices.,7
unusual,7
camera.,7
face,7
misunderstood.,6
paper.,6
pen,6
envy,6
hotel.,6
shoulder.,6
walking.,6
survived.,6
authority.,6
desk.,6
aggressive.,6
doubt,6
charge.,6
condition.,6
horrified.,6
holding,6
umbrella?,6
appointment.,6
minutes.,6
depend,6
neighbor.,6
chicken.,6
What'll,6
Beware,6
worst.,6
clearly,6
o'clock.,6
excuse,6
Accidents,6
touch.,6
poor.,6
taste.,6
final,6
uncle.,6
deserved,6
bite.,6
positive.,6
show.,6
prisoners,6
ice,6
lend,6
spotted,6
apartment.,6
idea!,6
owns,6
snow.,6
door?,6
mad?,6
road,6
hilarious.,6
comes.,6
coffee?,6
dream,6
belt.,6
complicated,6
remains,6
throw,6
acted,6
describe,6
"here,",6
dancer.,6
else?,6
doors,6
attack.,6
smoke.,6
coincidence.,6
confessed.,6
rang,6
terrified.,6
stay?,6
jump.,6
question,6
moved.,6
forgotten.,6
together,6
gentleman.,6
helped.,6
expected.,6
thanks.,6
lived,6
gossip.,6
heart,6
ticket?,6
weight?,6
clothes,6
hide,6
fall,6
good?,6
choose?,6
toys.,6
selected.,6
report,6
Something's,6
dictionary?,6
Lie,6
summer.,6
followed?,6
Catch,6
willing,6
illegal.,6
sing,6
barely,6
filled,6
grown,6
American.,6
why?,6
careless.,6
news?,6
Buy,6
pathetic.,6
ruthless.,6
leader.,6
entered,6
freaked,6
anywhere.,6
words,6
Talk,6
cheered.,6
tolerate,6
worried?,6
fishing.,6
trouble,6
pregnant.,6
smoke,6
popular,6
plan?,6
engaged.,6
We'd,6
not?,6
telephone,6
thought.,6
Congratulations!,6
Somebody's,6
language.,6
convinced?,6
stinks.,6
test,6
dinner?,6
please,6
date.,6
see.,6
flight.,6
folded,6
swim?,6
forced,6
lake,6
apologize,6
time?,6
Nothing's,6
forgiven.,6
surprised,6
Remember,6
relieved.,6
words.,6
paranoid.,6
stuff.,6
sad?,6
frustrated.,6
six,6
courteous.,6
drop,6
nine,6
scared?,6
doctors.,6
volunteers.,6
ignore,6
raining.,6
seven.,6
"So,",6
think?,6
fired,6
animals.,6
guilty,6
unexpected,6
abroad.,6
worker.,6
overweight.,6
of?,6
guy?,6
mystery.,6
anyone?,6
assistant.,6
creepy.,6
sofa.,6
delighted,6
panting.,6
talk?,6
sing?,6
pen?,6
suit,6
tie.,6
broke.,6
idea?,6
climbed,6
cheap.,6
intrigued.,6
charge,6
days.,6
fact.,6
require,6
returned,6
happening.,6
teaching,6
alarm,6
storm,6
boys,6
Walk,6
lied.,6
pizza.,6
leak.,6
psychic.,6
explosion.,6
necessary?,6
sentence,6
gorgeous.,6
concerned.,6
air.,6
van.,6
went.,6
outside,6
School,6
bless,6
building.,6
hung,6
test.,6
lie,6
engagement.,6
till,6
faster.,6
repair,6
engine,6
completely.,6
happiness.,6
selfish.,6
personal,6
vote.,6
school?,6
grab,6
bag,6
Mary's,6
behind.,6
mood.,6
snowing,6
much?,6
pass,6
yelling.,6
sisters.,6
despise,6
third.,6
off!,6
outrank,6
true?,6
excellent.,6
stuck.,6
head,6
spilled,6
allergic,6
cellphone?,6
blown.,6
miserable,6
nuts.,6
professional,6
fuse,6
grandfather?,6
Grab,6
nervous,6
silence.,6
apologized,6
windows.,6
order.,6
color.,6
children?,6
musician.,6
new?,6
called?,6
risk.,6
college.,6
fire,6
misjudged,6
astute.,6
candle.,6
content.,6
cousins.,6
barking.,6
surprising.,6
circle.,6
kitchen.,6
Tom's.,6
pain,6
sign,6
possibility.,6
gained,6
knows.,6
led,6
Monday,6
interrupt,6
seats,6
real.,6
price?,6
company.,6
forget.,6
knife,6
suffered,5
magazine.,5
bell.,5
Change,5
wear,5
then?,5
friend?,5
o'clock,5
greedy.,5
In,5
Finish,5
conceited.,5
badly.,5
obey.,5
church.,5
Tokyo.,5
personal.,5
admitted,5
scary.,5
talkative.,5
drinks.,5
bird,5
takes,5
strict.,5
language,5
neighbors,5
happened?,5
2:30.,5
sad,5
secret?,5
mathematics.,5
date,5
understood.,5
informed.,5
solution.,5
packing.,5
carried,5
stupid,5
shared,5
speech.,5
productive?,5
through,5
American,5
suit.,5
price.,5
trapped.,5
"OK,",5
speech,5
asleep,5
why,5
discuss,5
office,5
swimming?,5
message,5
chose,5
contagious.,5
alternative.,5
deserted.,5
eye,5
checking,5
cash.,5
Three,5
check?,5
you've,5
weekend.,5
welcome,5
If,5
emergency?,5
Japanese?,5
ammunition.,5
trustworthy.,5
fashionable.,5
shoot,5
trees,5
hid,5
bowed,5
loads,5
responsibility.,5
tower.,5
pass.,5
personally.,5
exam,5
rifle.,5
moving,5
river.,5
pushed,5
